meeting_date,meeting_is_night,meeting_is_trial,meeting_region,venue_name,venue_state,venue_country,club_name,race_number,race_name,race_start_time,race_division,race_distance,race_distance_is_approx,race_min_hcp_weight,track_name,track_code_3,track_code_5,rail_position,condition_jockey,condition_sex,condition_age,condition_class,condition_weight,condition_group,prize_1st,prize_2nd,prize_3rd,race_record,race_starters,race_margin_1,race_margin_2,race_duration,race_sectional_distance,race_sectional_time,race_going,horse_name,horse_foaled_on,horse_country,horse_sex,horse_colour,horse_location,sire_name,sire_country,dam_name,dam_country,sire_of_dam_name,sire_of_dam_country,jockey_name,trainer_name,owner_name,tab_no,earnings_to_date,emergency,gear_changes,barrier_no,abnormal_finish,position_finish,position_settling,position_1200m,position_800m,position_400m,blinkers_on,favourite,dead_heat,margin,margin_official,weight_carried,weight_adjustment,stewards_report,scratched,apn_win_opening,apn_win_mid,apn_win_starting,tab_nsw_win_final,tab_nsw_plc_final
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Alangejack,7/10/2009,AUS,G,b,Bendigo,Al Maher,AUS,Vistarena,AUS,Scenic,IRE,P T Holmes,G W Browney,G W Browney & J A Byrne,5,65367,FALSE,,2,,2,8,,,9,FALSE,FALSE,FALSE,2.3,2.3,59.5,,,FALSE,19,,21,23,5.6
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Time Ford,1/10/2010,AUS,G,ch,Geelong,Stanford,AUS,Call Me Time,AUS,Seiger,AUS,Katelyn Mallyon,Gary Bridges,Ockie Hobby (Mgr: I Calder),8,72785,FALSE,,1,,3,6,,,6,FALSE,FALSE,FALSE,2.4,SHH,59.5,,,FALSE,13,15,11,14.5,4.1
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Exclusive Heights,22/10/2011,AUS,M,b,Mornington,Excites,AUS,Special Package,AUS,Secret Savings,USA,Brandon Stockdale,Paul Rocke,Miss G M Ryan & M D Rocke,10,71090,FALSE,,5,,4,7,,,7,FALSE,FALSE,FALSE,2.5,,55,-3,,FALSE,6,,9,8.9,2.8
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Rock'N'Rollrock,22/08/2013,AUS,G,b,Geelong,Toorak Toff,AUS,Rosemont Flyer,AUS,Bel Esprit,AUS,J Mott,M W Young,Rosemont Stud Pty Ltd (Mgr: A P Mithen),9,33050,FALSE,,7,,5,9,,,5,FALSE,TRUE,FALSE,2.7,,58.5,,,FALSE,3.1,,3.6,3.4,1.8
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Crystal Pistol,15/12/2012,AUS,G,gr,Warrnambool,Crystal Finale,AUS,Pistol Sunrise,AUS,Kingston Kentucky,USA,Ben Thompson,Symon Wilde,"T B Kerr, N J Down, C J Mason, R T Down, G A Moutray & H J Condon",3,49200,FALSE,,9,,6,5,,,2,FALSE,FALSE,FALSE,2.8,,58,-2,,FALSE,11,,10,11.4,3.1
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Catechesis,7/10/2010,AUS,M,b,Bendigo,Keep The Faith,AUS,Ed's Sister,AUS,Flying Spur,AUS,Chris Symons,R F Donat,"R F Donat, Mrs B J Donat & N D Hancock",16,46035,FALSE,,6,,7,3,,,3,FALSE,FALSE,FALSE,3,,56,,,FALSE,31,,41,38,8.9
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Any Given Bender,20/10/2011,AUS,G,b,Moe,Any Given Saturday,USA,Love To Rhumba,AUS,Danehill,USA,Regan Bayliss,L Xuereb,"B Taylor, V M Petkovic, Mrs E Taylor, S D Maxwell, K A Silver, D Drowley, D Drowley, B F McCartney, J Whit, A T Feely & G P McCartney",6,44696,FALSE,,3,,8,4,,,8,FALSE,FALSE,FALSE,4,,59.5,,,FALSE,4.2,5,4.8,4.7,1.5
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Red's Sister Rosie,4/10/2012,AUS,M,ch,Bendigo,Globetrotter,USA,Angels Star,AUS,King Of Kings,IRE,M F Poon,B M Cole,"A J Prendergast, B M Cole, M S Prendergast, R E Hiatt, P R Stirling, D P Minogue, P J Germaine, Mrs S A Germaine, G Marcon, A Ferguson, S Fraser, J T Fraser, G L James & D J Carey",15,16725,FALSE,,8,,9,2,,,4,FALSE,FALSE,FALSE,4.8,,54,-2,,FALSE,13,,21,12,2.4
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Alvilda,20/09/2012,AUS,M,ch,Kyneton,Viking Ruler,AUS,Aurism,AUS,Gold Fever,USA,Jordan Childs,G A Osborne,"G A Osborne, Mrs C N Phipps, C J Morey, T R Hurford, W J Pollock, C J Lloyd, P G Morey, T P O'Connell, R J McNamara, H J Kobylinski, C Dimitriadis, J A Smithwick, B Kiley & Horse Fun (Mgr: L A Rosenow)",13,47235,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Aurelius Hero,30/10/2011,AUS,G,b,Ballarat,Kaphero,AUS,Ellexcell,AUS,Octagonal,NZ,L Nolen,Dan O'Sullivan,"Dr M J Carter, A R Boyd, J L Tyler, J B Waugh, Dr A Nichols, N M Hutchens, J B Carter, Mrs M Hearn, M Hearn, G Folino, Dr J Lamont, J R McPherson, Miss T N Johnston & M D Burt",7,127295,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Avenue Whisper,11/09/2012,AUS,M,b,Warrnambool,Street Cry,IRE,Avenue,AUS,Anabaa,USA,Ben Allen,D K Weir,Limerick Lane (Mgr: G Ryan),11,72450,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Ballinaclash,9/10/2011,AUS,G,b,Mornington,Commands,AUS,An Chlais,AUS,Viscount,AUS,Jack Martin,A Johnston,"A Yargi, B Aidonis, M Aidonis, I Cameron, S Farrah, R Guarino, J Date, F Hempel, F Mastropasqua, J Mirra, Ridout Racing, M Saadie, M Salameh & E Skok",1,140130,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Gangnam Style,24/10/2010,AUS,G,b/br,Cranbourne,Bel Esprit,AUS,Miduki,AUS,Snippets,AUS,,N Burke,"A A J Goldman, Ms N Burke, Mrs R Johnston, T White, Mrs W O'Neil, E Laskie, B Dymond & A Shepherd",4,112630,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Larapineta,28/10/2013,AUS,F,b,Rosehill,Sepoy,AUS,Spectrolite,AUS,Stratum,AUS,D Dunn,"M, W & J Hawkes","R & C Legh Racing Synd (Mgr: R P Legh), Glenlogan Park Synd (Mgr: J M Haseler), Jadeskye Synd (Mgr: D W Flower), D V Russo, G Pulitano & B A Dorman",12,17285,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,TRUE,FALSE,M,Moonee Valley,VIC,AUS,Moonee Valley R.C.,8,William Hill (Bm64),22:00,,1200,FALSE,56,Moonee Valley,MOV,MOONE,Out 4m Entire Circuit,Apprentices Can Claim,,,Benchmark 64,Handicap,,19250,6300,3150,,9,2.3,SHH,71.27,600,35.74,Good 3,Queen Of Tides,19/10/2010,AUS,M,ch,Camperdown,Not A Single Doubt,AUS,Zodiac Queen,AUS,King's Best,USA,,Clint Marshall,"Mrs V Marshall, C Marshall",14,39878,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Shotgun Roulette,1/11/2012,AUS,M,b,Taree,Casino Prince,AUS,Six Gauge,AUS,Over,AUS,Chloe Baker,W T Wilkes,"B Manuel, A W Cable, S Bowers, P W Hudson, W T Wilkes & B L Cable",11,51195,FALSE,,9,,1,8,,8,5,FALSE,FALSE,FALSE,1.3,,53,-1,,FALSE,6.5,7.5,7,9,2.8
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Annatime,17/09/2011,AUS,M,b,Wyong,Time Thief,AUS,Goanna,AUS,General Nediym,AUS,A Bullock,K Waugh,"M E Waugh, L C McMahon, Miss D E Rosewell, Mrs C Sommerin, P Sommerin, A J McSweeney, M J Weeks, W A Rashford, J W Hurst, Mrs T A Russell & 10 Amigos 8 (Mgr: P J Gilbert)",1,85400,FALSE,,8,,2,4,,4,3,FALSE,FALSE,TRUE,1.3,1.3,58,,,FALSE,7,9,6,6.6,2.2
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Kopite,12/08/2012,AUS,M,br,Gosford,Excites,AUS,Centaure,NZ,Centaine,AUS,M Bennett,Adam Duggan,"J M Singles, Mrs C Singles, M E Singles, Mrs K D Singles, T E Singles, M J Aldrick, C Aldrick & A J Duggan",6,95265,FALSE,,12,,2,1,,1,2,FALSE,FALSE,TRUE,1.3,1.3,57,,,FALSE,6,8.5,7,8,3.3
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Phoebe's Lass,28/10/2012,AUS,M,b,Warwick Farm,Strada,AUS,Aubade,AUS,Mukaddamah,USA,M Paget,G D Hickman,"A G Fitzgibbon, Mrs V J Beer, P J Fitzgibbon, Mrs C A Richards, B J Hudson, P G Hansel, J A Montague, G M Montague, A J Bray, I N Marsh, A B Hudson, Mrs L E Hudson & Russlam Racing (Mgr: S Lamond)",7,69445,FALSE,,10,,4,5,,5,6,FALSE,FALSE,FALSE,1.7,,56.5,,,FALSE,6,7,5.5,5.4,1.8
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Star Reflection,26/09/2012,AUS,M,br,Newcastle,Time Thief,AUS,Dawn To Dusk,USA,Son Of Briartic,CAN,A Gibbons,K A Lees,"Australian Bloodstock (Mgr: L G Murrell), Australian Bloodstock No2 (Mgr: J Lovett), K Hoffman, B Vickers, A Rourke, T Clark, G Macrae, A Macrae, M Groves, A McNab, S Townsend, D Rogers, S Sykes, I Robertson, T Sykes, C James, T Muldoon, D Gogovski & Bartholomeusz Racing (Mgr: D Bartholomeusz)",2,79470,FALSE,,4,,5,7,,7,7,FALSE,FALSE,FALSE,3.1,,58,,,FALSE,6,7,6,6.7,2.6
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Fickle Folly,7/09/2013,AUS,F,ch,Tamworth,Nicconi,AUS,Pie 'N The Sky,AUS,Zeditave,AUS,R Thompson,S Grills,P S Frampton & Mrs B F M Frampton,12,36870,FALSE,,3,,6,2,,2,1,FALSE,TRUE,FALSE,3.6,,54,,,FALSE,6,8,4.8,4.6,1.7
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Ruling Queen,30/10/2009,AUS,M,ch,Taree,Shaft,AUS,Imperatrix,AUS,Strategic,AUS,B Looker,I N Mcrobert,"I N McRobert, Mrs P R Powles, T R Lobb & Mrs F M Lobb",8,71160,FALSE,,2,,7,9,,9,9,FALSE,FALSE,FALSE,4,,56.5,,,FALSE,16,,21,34,9.5
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,My Cousin Jackie,18/09/2012,AUS,M,b,Ballina,Mutawaajid,AUS,Rangeview Nanny,AUS,Filante,NZ,Jackson Murphy,S J Phelps,G H Austin & Mrs S E Austin,10,40670,FALSE,,1,,8,6,,6,8,FALSE,FALSE,FALSE,4.5,,52.5,-2,,FALSE,17,,21,23.5,6.4
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Pradnya,17/09/2009,AUS,M,b,Port Macquarie,Excellent Art,GB,Pranayama,AUS,Commands,AUS,Jesse Graham,J A Sprague,Mrs K L Sprague,3,117085,FALSE,,5,,9,10,,10,10,TRUE,FALSE,FALSE,5.4,,55.5,-2,,FALSE,17,,41,38,7.9
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Pomme Petite,21/08/2011,AUS,M,b,Kempsey,California Dane,AUS,Pomme De Here,AUS,Dehere,USA,S Lisnyy,B J Ratcliff,"B J Ratcliff, P B Garlick, R D Edwards & J L Edwards",13,55012,FALSE,,11,,10,3,,3,4,TRUE,FALSE,FALSE,5.5,,54,,,FALSE,31,,61,55.6,11.2
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Hesco Gold,10/10/2011,AUS,M,b,Taree,Eavesdropper,USA,Ceberano,NZ,Stravinsky,USA,A Threadwell,R R Milligan,"A Chiswick, P H Hesky, R K Bertie, Mrs V J Bertie & D A Chiswick",9,94475,FALSE,,6,,11,12,,12,12,TRUE,FALSE,FALSE,6,,55.5,,,FALSE,8.5,,10,14.1,3.9
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Bonne Cheval,8/09/2011,AUS,M,b,Coffs Harbour,Murphy's Blu Boy,AUS,Tomber,AUS,Jeune,GB,P Graham,Sally Taylor,"P J Wood, P J Wortes, R J White & B J Roddy",5,59835,FALSE,,7,,12,11,,11,11,FALSE,FALSE,FALSE,7.2,,57,,,FALSE,17,,26,19.9,5.6
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,7,Arrowfield Qn. Of North (Bm75),16:50,,1200,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,Fillies & Mares,,Benchmark 75,Handicap,,38151,10437,10437,,12,1.3,DH,72.87,600,35.93,Good 3,Sammi Jain,12/09/2010,AUS,M,b,Warwick Farm,Sammy Sequalo,AUS,Golden Braid,AUS,Lujain,USA,A Banks,Todd Rawiller,"L W Reinhard, B J Graham, J D Pettifer, C M Miller, P R Martin, A Hiscock, S P Edwards, J J Bond, A C Manca, Mrs B H A Wenman, K W Smith, B J Gibb, D J Gibbs, B M Carlon, M P Schalk, Big Bull Racing (Mgr: J S Gawley) & Beats Working (Mgr: C A Fameli)",4,193160,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Unnamed Strategy,25/09/2010,AUS,G,ch,Tuncurry,Strategic,AUS,Repeat Me Not,AUS,Curravilla,IRE,S Thurlow,Terry Evans,"C P Doolan, R F Stevens, Mrs T V Spear, C I Macdonald, P R Ireland, D P Ledger, T A Welsh, A B Johns & D R Doolan",10,14550,FALSE,Bubble Cheeker Near Side Back On,6,,1,6,,6,4,TRUE,FALSE,FALSE,0.1,,55.5,,,FALSE,21,31,26,27.1,5.4
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Mr Pretty Boy,17/10/2012,AUS,G,gr,Gosford,Alert,ARG,Dame Lottie,NZ,Volksraad,GB,M Weir,G Mcfarlane,"J B Chaloner, Mrs G R Chaloner, Mrs J M Gadge, Mrs C E Quinn, G Quinn, Kooringal Stud (Mgr: S S Lamont)",3,23945,FALSE,"Lugging Bit Off, Norton Bit First Time",9,,2,3,,3,3,FALSE,FALSE,FALSE,0.1,NS,56.5,-2,,FALSE,3.6,,6,4.9,1.9
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Laurentian,8/10/2012,AUS,G,b,Port Macquarie,Snippetson,AUS,Montreal Gold,NZ,Gold Brose,AUS,Jesse Graham,J A Sprague,Mrs L T White,1,40680,FALSE,,7,,3,1,,1,1,TRUE,TRUE,FALSE,1.1,1,58.5,-2,,FALSE,5.5,6,4.4,4.5,1.7
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Accessory Diva,6/09/2012,AUS,M,ch,Muswellbrook,Sebring,AUS,Paris Who,AUS,Fusaichi Pegasus,USA,P Graham,G L Andrews,"J Richardson, S J Morrissey, W McLenahan, D Hartney, G A Gordon & Mrs K L Andrews",11,22530,FALSE,,5,,4,10,,10,7,FALSE,FALSE,FALSE,2.7,,54,,,FALSE,8,8.5,7,6.8,2.5
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,French Command,1/11/2009,AUS,G,b,Kempsey,Court Command,AUS,Larvaleur,AUS,Latarmiss,IRE,Jackson Murphy,H R Dew,H R Dew & P P Dew,2,146020,FALSE,Blinkers Off,2,,5,5,,5,6,FALSE,FALSE,FALSE,3.1,,57,-2,,FALSE,10,,11,13.3,4.1
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Kendalman,25/08/2013,AUS,G,br,Taree,Denman,AUS,Real Attraction,AUS,Redoute's Choice,AUS,Chloe Baker,W T Wilkes,"Mrs T A Coman, M J Coman, S Coman, Ms K Coman, K Sullivan, Mrs V Sullivan, C J McManus, Mrs D A McManus, S Collins & K Collins",5,22075,FALSE,,10,,6,4,,4,2,TRUE,FALSE,FALSE,3.5,,55,-3,,FALSE,10,11,6.5,10,3.1
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Hurl's Girl,27/08/2012,AUS,M,ch,Coffs Harbour,Henny Hughes,USA,Folichonne,AUS,Denon,USA,W D'Avila,B D Bellamy,P J Wood & D B Hurley,7,15275,FALSE,,4,,7,9,,9,10,FALSE,FALSE,FALSE,3.6,,57,,,FALSE,8,,8,7,2.7
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Royal Flush,18/10/2008,AUS,G,ch,Newcastle,Stratum,AUS,Runway Lollipop,ARG,Candy Stripes,USA,A Threadwell,P M Perry,P M Perry & C R Wright,4,116535,FALSE,,3,,8,8,,8,9,FALSE,FALSE,FALSE,5,,58.5,,,FALSE,7,,11,10.7,2.7
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Magic Quiver,2/09/2010,AUS,M,b,Coffs Harbour,Shaft,AUS,Koko Magic,AUS,Magic Ring,IRE,R Spokes,P A Smith,"P A Smith, K Brown & N K W Soyouwinx",9,28490,FALSE,,1,,9,2,,2,5,FALSE,FALSE,FALSE,5.4,,56,,,FALSE,6.5,,7,7.4,2.3
3/02/2017,FALSE,FALSE,C,Port Macquarie,NSW,AUS,Port Macquarie R.C.,6,Dundeel (Bm55),16:10,,1000,FALSE,54,Port Macquarie,POM,PT MA,TRUE,Apprentices Can Claim,,,Benchmark 55,Handicap,,16800,5850,2950,,10,NS,1,60.46,600,35.58,Good 3,Carda Mojo,22/10/2010,AUS,G,b,Taree,Lucky Owners,NZ,Happy Spring,AUS,Rory's Jester,AUS,A Gibbons,Gregory Minns,"G Minns, M Towby, R Ford, L Ford",6,18325,FALSE,,8,,10,7,,7,8,FALSE,FALSE,FALSE,8.9,,57,,,FALSE,61,,81,53.2,10.1
